"DATE","LOCATION","d.15","d.46","d.76","d.107","d.137","d.168","d.198","d.229","d.259","d.290","d.320"
1998-04-30,"S1S",2.59,5.74,3.61,3.33,3.53,4.44,3.76,1.57,7.34,10.52,11.28
1998-04-30,"S2E",4.24,6.98,3.33,2.46,1.8,1.55,1.65,1.65,NA,NA,NA
1998-04-30,"S2S",4.22,4.32,6.88,4.72,4.44,3.94,4.44,4.72,1.8,2.77,2.34
1998-04-30,"S3W",1.22,2.13,1.63,2.64,4.22,3.61,3.33,3.78,1.96,5.03,5.77
1998-04-30,"S4S",1.93,2.26,2.11,3.63,3.33,4.27,3.02,2.87,1.57,1.12,NA
1998-04-30,"S4W",4.52,5.44,4.27,3.76,3.86,3.35,3.15,3.15,NA,NA,NA
1998-04-30,"S5",2.54,2.13,3.78,3.05,2.95,2.24,2.44,3.81,NA,NA,NA
1998-04-30,"S6N",3.35,3.23,4.57,2.92,2.74,3.35,2.77,3.1,2.95,2.95,3.25
1998-04-30,"S6S",3.02,5.59,3.61,5.33,4.47,3.96,3.35,3.38,3,3.35,NA
1998-09-17,"S1N",2.46,4.75,1.7,1.35,NA,2.08,2.39,2.79,4.06,2.77,5
1998-09-17,"S1S",2.46,4.62,1.8,2.62,2.01,2.64,2.69,0.74,2.18,4.57,6.86
1998-09-17,"S2E",1.8,3.38,1.4,1.4,1.7,1.63,1.19,1.19,NA,NA,NA
1998-09-17,"S2S",2.54,1.47,3.84,2.57,2.24,1.98,2.03,1.88,NA,1.09,1.09
1998-09-17,"S3W",1.73,2.03,0.36,0.97,2.11,2.16,2.34,2.62,1.63,3.15,2.84
1998-09-17,"S4S",1.3,3.2,1.37,1.35,1.04,1.12,1.12,1.65,0.61,0.94,NA
1998-09-17,"S4W",3.28,2.11,2.26,1.85,1.5,1.12,0.94,0.94,NA,NA,NA
1998-09-17,"S5",2.08,2.31,2.95,1.85,1.32,0.46,1.04,0.58,NA,NA,NA
1998-09-17,"S6N",3.35,1.83,2.41,1.35,1.8,2.62,2.69,3.23,3.17,3.17,3.25
1998-09-17,"S6S",1.35,2.16,1.47,4.57,4.42,3.91,3.48,3.45,3.33,3.66,NA
1998-11-13,"S1N",3.15,5.46,3.86,3.91,1.73,2.24,2.13,2.62,3.45,2.24,4.39
1998-11-13,"S1S",2.51,5.46,3.35,3.2,2.41,2.79,2.29,0.66,1.85,4.6,10.06
1998-11-13,"S2E",4.06,6.76,3.3,2.18,1.65,1.35,1.17,1.17,NA,NA,NA
1998-11-13,"S2S",3.96,4.42,6.96,4.88,4.17,3.53,3.86,3.71,1.35,0.97,0.81
1998-11-13,"S3W",2.24,2.41,1.4,2.29,3.33,1.78,1.8,2.03,1.52,2.79,2.92
1998-11-13,"S4S",2.41,2.39,1.88,3.25,2.34,0.64,0.86,1.09,0.51,0.61,NA
1998-11-13,"S4W",4.6,3.63,3.53,2.29,1.83,1.42,1.27,1.27,NA,NA,NA
1998-11-13,"S5",2.74,2.49,3.96,2.9,2.69,1.68,1.78,3.53,NA,NA,NA
1998-11-13,"S6N",4.04,3.33,3.96,2.31,1.88,2.64,2.26,2.92,2.74,3,3.2
1998-11-13,"S6S",3.28,4.67,3.05,4.93,4.14,3.61,3.1,3,3,3.3,NA
1999-05-19,"S1N",3.05,5.69,3.96,4.17,2.24,3.51,3.91,4.01,5.08,3.86,6.4
1999-05-19,"S1S",3.43,5.94,3.51,3.48,3.96,5.05,3.94,4.14,9.73,10.39,11.28
1999-05-19,"S2E",3.66,7.75,3.33,2.59,2.01,1.42,1.4,1.4,NA,NA,NA
1999-05-19,"S2S",4.65,4.7,6.98,5,4.52,4.11,4.6,4.83,2.84,2.9,2.62
1999-05-19,"S3W",1.45,2.39,1.73,3.23,4.39,4.06,4.14,4.37,2.84,5.99,6.4
1999-05-19,"S4S",1.27,2.79,2.41,4.09,4.52,4.9,3.71,3.99,2.57,1.68,NA
1999-05-19,"S4W",5.16,4.14,5.46,4.78,4.67,3.86,3.61,3.61,NA,NA,NA
1999-05-19,"S5",2.29,2.49,4.29,3.23,2.95,2.24,2.59,4.14,NA,NA,NA
1999-05-19,"S6N",3.38,3.84,4.67,3.05,3,3.66,2.87,3.3,3.23,3.4,3.3
1999-05-19,"S6S",3,4.88,3.05,4.88,4.14,4.09,3.63,3.63,3.35,3.84,NA
1999-09-15,"S1N",3.73,5.87,3.94,3.71,2.18,2.64,2.87,3,3.91,2.69,5.59
1999-09-15,"S1S",2.84,5.74,3.23,3.35,2.62,3.66,2.79,2.01,7.19,10.26,12.19
1999-09-15,"S2E",4.5,6.58,3.05,1.78,1.85,1.42,1.37,1.37,NA,NA,NA
1999-09-15,"S2S",3.66,4.32,6.83,4.47,4.24,3.45,4.11,4.17,1.4,1.88,1.68
1999-09-15,"S3W",1.75,2.72,1.68,2.31,3.99,3.25,3.84,3.86,2.24,4.57,5.28
1999-09-15,"S4S",2.16,2.74,2.13,3.2,2.46,2.44,2.79,2.31,1.78,1.5,NA
1999-09-15,"S4W",4.14,3.51,3,2.11,2.03,2.01,1.88,1.88,NA,NA,NA
1999-09-15,"S5",2.77,2.59,4.29,3.17,2.72,1.96,2.26,3.84,NA,NA,NA
1999-09-15,"S6N",3.91,3.84,4.22,2.39,2.18,3.1,2.69,3.1,3.56,3.4,3.84
1999-09-15,"S6S",2.79,4.93,3.4,4.67,4.17,3.91,3.33,3.3,3.17,3.73,NA
1999-11-15,"S1N",3.2,5.18,4.24,3.99,2.01,2.69,2.9,3.1,3.94,2.74,5.21
1999-11-15,"S1S",2.74,5.33,3.25,3.3,2.84,3.78,3.05,1.55,5.51,10.77,12.98
1999-11-15,"S2E",3.78,5.74,3.15,2.29,1.96,1.35,1.35,1.35,NA,NA,NA
1999-11-15,"S2S",4.14,3.94,6.81,4.78,4.39,4.09,4.39,4.62,1.19,2.11,1.68
1999-11-15,"S3W",2.36,1.8,1.12,1.8,3.61,3.4,3.51,3.63,2.24,4.17,4.85
1999-11-15,"S4S",1.45,2.24,1.73,2.92,2.59,2.95,2.57,2.49,1.65,1.5,NA
1999-11-15,"S4W",3.4,3.02,3.02,2.11,2.16,2.18,2.03,2.03,NA,NA,NA
1999-11-15,"S5",2.36,2.13,3.1,3.23,2.87,2.31,2.39,4.06,NA,NA,NA
1999-11-15,"S6N",3.45,2.92,3.96,2.49,2.34,2.95,2.72,3.07,3.02,3.02,3.23
1999-11-15,"S6S",2.31,4.24,2.44,3.86,4.06,3.86,3.51,3.4,3.15,3.66,NA
2000-05-03,"S1N",3.71,5.92,4.17,4.17,2.46,3.66,3.86,4.01,4.22,2.95,4.72
2000-05-03,"S1S",3.07,6.91,3.71,4.55,3.99,4.9,3.66,1.24,2.69,10.52,13.13
2000-05-03,"S2E",4.09,7.67,3.4,2.59,1.83,1.63,1.4,1.4,NA,NA,NA
2000-05-03,"S2S",5.11,5.16,7.06,4.9,4.7,4.09,4.6,4.9,2.29,2.92,2.57
2000-05-03,"S3W",1.42,1.96,1.4,2.39,3.94,3.2,3.66,3.63,1.8,4.62,5.54
2000-05-03,"S4S",2.08,2.34,1.98,3.56,3.48,4.29,2.77,2.44,1.7,1.52,NA
2000-05-03,"S4W",5.13,3.91,4.32,4.75,3.99,2.77,2.26,2.26,NA,NA,NA
2000-05-03,"S5",3.05,2.31,4.01,3.25,3.05,2.29,2.84,3.91,NA,NA,NA
2000-05-03,"S6N",3.25,3.35,3.86,2.31,2.72,3.07,2.74,2.84,3.02,2.95,3.38
2000-05-03,"S6S",3.28,5.21,2.01,3.45,3.56,3.84,3.3,3.2,3.05,3.58,NA
2000-10-03,"S1N",0.84,2.34,1.73,1.7,NA,2.11,2.49,2.64,3.63,2.31,4.47
2000-10-03,"S1S",1.04,1.35,1.42,1.63,1.55,2.03,2.13,0.41,1.7,6.53,11.89
2000-10-03,"S2E",0.81,1.04,1.17,1.4,1.5,1.5,1.22,1.22,NA,NA,NA
2000-10-03,"S2S",1.07,0.2,4.17,2.84,2.62,2.39,2.64,2.46,0.03,1.12,1.12
2000-10-03,"S3W",0.51,0.64,0.28,0.74,1.55,1.98,2.18,2.34,1.42,2.84,2.59
2000-10-03,"S4S",0.33,0.43,0.46,0.86,0.61,0.79,1.19,1.37,1.07,1.32,NA
2000-10-03,"S4W",1.24,NA,2.49,1.47,1.63,1.55,1.32,1.32,NA,NA,NA
2000-10-03,"S5",2.44,1.5,2.08,2.64,1.85,1.07,1.42,1.57,NA,NA,NA
2000-10-03,"S6N",0.94,0.48,2.62,1.68,1.47,1.96,2.03,2.79,2.44,2.64,3
2000-10-03,"S6S",0.76,0.15,0.76,2.03,3,3.15,2.69,2.69,2.74,3.07,NA
2000-11-15,"S1N",3.73,5.94,3.68,3.51,2.24,3.17,2.57,2.57,3.56,2.26,4.44
2000-11-15,"S1S",3.05,5.61,3.38,3.63,3.2,3.4,2.44,0.76,1.98,7.87,12.75
2000-11-15,"S2E",3.96,7.72,3.17,2.11,1.65,1.37,1.24,1.24,NA,NA,NA
2000-11-15,"S2S",5.61,4.57,6.68,4.67,4.22,3.76,4.17,4.57,2.74,2.92,2.18
2000-11-15,"S3W",2.39,2.49,1.83,2.87,3.86,1.85,2.39,2.08,1.57,2.62,2.9
2000-11-15,"S4S",2.49,2.62,2.34,3.78,2.31,0.66,1.07,1.63,1.04,1.17,NA
2000-11-15,"S4W",4.85,3.99,4.11,3.53,2.79,1.68,1.35,1.35,NA,NA,NA
2000-11-15,"S5",3.1,2.54,4.24,3.17,2.79,1.7,2.03,3.68,NA,NA,NA
2000-11-15,"S6N",4.01,3.38,3,1.7,1.65,2.26,2.03,2.79,2.77,2.9,2.95
2000-11-15,"S6S",3.07,5.05,3.23,4.39,3.81,3.45,2.9,2.72,2.74,2.92,NA
2001-05-11,"S1N",3.94,6.02,4.24,3.99,2.72,3.78,4.14,4.01,5.28,4.62,6.35
2001-05-11,"S1S",3.89,6.05,3.61,3.96,4.22,5.31,4.17,5,10.03,11.48,13.51
2001-05-11,"S2E",4.52,8.28,3.61,2.84,1.83,1.63,1.5,1.5,NA,NA,NA
2001-05-11,"S2S",4.57,5.38,7.06,4.93,4.83,4.22,4.6,4.93,2.79,3.33,2.84
2001-05-11,"S3W",1.88,2.41,1.73,3.17,4.55,4.17,4.52,4.44,2.9,6.1,6.05
2001-05-11,"S4S",2.36,2.64,2.16,3.84,4.57,5.18,3.99,3.94,3.02,2.24,NA
2001-05-11,"S4W",5.31,4.55,6.98,4.78,4.78,4.14,3.86,3.86,NA,NA,NA
2001-05-11,"S5",5.03,2.64,4.78,3.1,3.05,2.26,2.54,4.32,NA,NA,NA
2001-05-11,"S6N",3.23,4.06,4.57,3.02,2.84,3.68,2.79,3.23,3.3,3.3,3.35
2001-05-11,"S6S",3.33,5.92,3.91,4.75,3.96,4.09,3.71,3.81,3.53,3.96,NA
2001-09-24,"S1N",1.45,2.29,1.7,1.57,NA,1.96,2.31,2.64,3.76,2.31,4.75
2001-09-24,"S1S",1.65,1.55,1.37,1.5,1.42,2.16,2.03,0.66,1.93,7.37,11.13
2001-09-24,"S2E",1.8,1.19,1.22,1.27,1.57,1.52,1.32,1.32,NA,NA,NA
2001-09-24,"S2S",2.01,0.3,4.24,2.84,2.57,2.62,2.77,2.59,0.1,1.24,1.24
2001-09-24,"S3W",1.52,1.52,0.28,0.74,1.98,2.77,3.25,3.25,2.11,3.68,3.38
2001-09-24,"S4S",1.47,0.71,0.51,1.12,0.89,0.94,2.13,1.96,1.5,1.52,NA
2001-09-24,"S4W",2.67,0.03,NA,1.65,1.8,1.73,1.63,1.63,NA,NA,NA
2001-09-24,"S5",2.24,1.63,1.55,2.29,1.73,0.97,1.5,1.8,NA,NA,NA
2001-09-24,"S6N",1.78,0.18,2.24,1.57,1.55,2.13,2.18,2.72,2.74,2.79,3.07
2001-09-24,"S6S",1.17,0.91,0.81,2.01,2.79,3.61,3.2,3.38,3.15,3.23,NA
2001-12-19,"S1N",3.12,5.66,4.09,3.84,1.02,3.02,1.85,2.24,2.57,5.36,4.44
2001-12-19,"S1S",2.49,5.38,3.48,3.38,2.41,2.62,2.41,NA,3.07,11.53,12.75
2001-12-19,"S2E",4.19,6.96,3.07,2.24,1.47,1.19,1.19,1.19,NA,NA,NA
2001-12-19,"S2S",3.58,4.39,7.14,4.55,4.17,3.94,4.57,3.91,0.97,2.57,2.18
2001-12-19,"S3W",1.57,2.26,1.37,2.49,3.84,2.9,1.73,2.77,2.01,5.44,3.81
2001-12-19,"S4S",3.2,2.62,2.18,3.51,2.62,0.91,1.12,2.11,1.04,1.52,NA
2001-12-19,"S4W",4.37,3.94,3.96,2.69,2.01,1.55,1.8,1.8,NA,NA,NA
2001-12-19,"S5",2.67,2.24,4.27,3.25,2.64,1.8,2.41,0.89,NA,NA,NA
2001-12-19,"S6N",3,3.1,3.35,1.7,1.7,2.13,2.77,2.77,2.57,3.1,2.95
2001-12-19,"S6S",2.87,4.6,2.44,3.15,3.38,3.48,3.35,3,2.77,3.81,NA
2002-05-10,"S1N",3.78,6.53,3.78,3.96,1.32,3.94,2.46,2.46,2.79,5.79,NA
2002-05-10,"S1S",4.22,7.06,3.81,4.32,3.99,4.06,3.07,NA,5.05,13.11,NA
2002-05-10,"S2E",4.22,8.79,3.33,2.29,1.73,1.42,1.35,1.35,NA,NA,NA
2002-05-10,"S2S",4.6,5.36,6.98,4.9,4.6,4.01,4.62,4.42,2.16,3.48,NA
2002-05-10,"S3W",2.62,3.17,2.26,3.2,3.45,3.05,1.63,2.72,2.13,5.54,NA
2002-05-10,"S4S",2.13,2.84,2.57,4.01,3.61,2.9,1.22,2.08,1.22,1.52,NA
2002-05-10,"S4W",6.2,4.85,8.1,4.57,3.78,2.39,2.11,2.11,NA,NA,NA
2002-05-10,"S5",2.46,2.72,4.78,3.35,3.25,2.62,2.62,1.17,NA,NA,NA
2002-05-10,"S6N",3.66,4.09,4.14,2.24,1.93,2.59,2.87,2.92,3.38,3.05,NA
2002-05-10,"S6S",3.89,8.64,5.54,6.58,3.35,3.15,3.15,3.33,3.07,3.94,NA
2002-09-25,"S1N",1.42,2.64,2.16,1.85,NA,2.77,2.44,2.49,2.72,6.07,NA
2002-09-25,"S1S",1.32,2.54,1.8,2.49,2.29,2.87,2.95,0.2,4.72,11.33,NA
2002-09-25,"S2E",0.64,1.27,1.35,1.65,1.73,1.4,1.42,1.42,NA,NA,NA
2002-09-25,"S2S",1.14,0.46,4.83,3.05,3,2.69,3.02,2.11,NA,1.55,NA
2002-09-25,"S3W",1.32,1.24,0.64,1.63,3.25,3.63,1.96,3.45,2.74,5.79,NA
2002-09-25,"S4S",0.51,0.61,0.61,1.32,1.27,1.4,1.47,2.13,1.37,1.78,NA
2002-09-25,"S4W",1.65,0.13,2.69,1.8,1.78,1.8,1.88,1.88,NA,NA,NA
2002-09-25,"S5",0.66,1.07,2.01,2.41,2.41,1.73,1.57,NA,NA,NA,NA
2002-09-25,"S6N",0.69,0.3,2.77,1.85,1.7,2.44,2.95,2.92,2.95,3.38,NA
2002-09-25,"S6S",0.74,0.89,1.17,2.41,2.95,3.25,3.33,3.33,3.2,4.24,NA
2002-11-18,"S1N",2.92,5.23,3.3,1.68,NA,2.34,2.11,2.16,2.46,5.46,NA
2002-11-18,"S1S",2.51,5.16,3.15,2.01,2.24,2.9,2.79,NA,3.86,11.94,NA
2002-11-18,"S2E",3.23,4.37,1.73,1.73,1.4,1.19,1.35,1.35,NA,NA,NA
2002-11-18,"S2S",3.81,2.72,5.33,2.72,2.59,2.34,2.77,1.93,NA,1.55,NA
2002-11-18,"S3W",1.88,2.11,1.24,2.18,3.61,3.48,1.96,3.23,2.46,5.94,NA
2002-11-18,"S4S",1.47,2.16,1.52,1.22,1.04,0.94,1.19,1.98,1.12,1.57,NA
2002-11-18,"S4W",3.25,2.46,2.87,1.88,1.85,1.57,1.7,1.7,NA,NA,NA
2002-11-18,"S5",2.01,2.16,3.33,2.62,2.18,1.37,1.73,NA,NA,NA,NA
2002-11-18,"S6N",2.11,2.18,2.84,1.65,1.57,2.46,2.72,2.74,2.62,3.33,NA
2002-11-18,"S6S",2.31,3.86,1.73,2.26,3.17,3.56,3.23,3.25,3.05,3.81,NA
2003-05-08,"S1N",2.29,5.77,3.66,2.49,NA,2.01,1.73,2.01,2.29,5.36,NA
2003-05-08,"S1S",4.11,6.55,3.48,3.15,2.72,3.63,3.2,NA,2.92,10.06,NA
2003-05-08,"S2E",3.38,7.06,3.15,1.98,1.73,1.47,1.27,1.27,NA,NA,NA
2003-05-08,"S2S",5.05,4.72,6.83,4.88,4.27,3.86,4.44,3.99,0.91,2.87,NA
2003-05-08,"S3W",1.37,1.68,1.4,3.78,4.17,3.38,1.85,3.02,2.26,5.74,NA
2003-05-08,"S4S",1.65,2.11,2.26,3.91,3.2,0.91,1.12,1.98,1.22,1.55,NA
2003-05-08,"S4W",3.51,3.51,4.17,3.66,2.46,2.01,1.88,1.88,NA,NA,NA
2003-05-08,"S5",2.51,2.26,4.42,3.07,2.9,2.11,2.44,0.76,NA,NA,NA
2003-05-08,"S6N",3.1,1.96,2.87,1.78,1.83,2.57,2.69,2.74,2.77,2.77,NA
2003-05-08,"S6S",2.41,3.78,4.17,4.93,3.63,3.94,2.69,3.02,3.05,3.61,NA
2003-09-24,"S1N",1.57,3.51,1.96,1.68,NA,2.64,2.03,2.34,2.46,5.31,NA
2003-09-24,"S1S",1.4,2.77,1.7,1.88,2.01,2.74,2.69,NA,2.34,8.33,NA
2003-09-24,"S2E",2.69,1.83,1.55,1.73,1.73,1.52,1.42,1.42,NA,NA,NA
2003-09-24,"S2S",2.03,0.79,4.72,3.02,2.9,2.54,2.84,1.83,NA,1.63,NA
2003-09-24,"S3W",0.81,1.52,0.28,1.12,2.46,3.35,1.93,3.1,2.64,5.36,NA
2003-09-24,"S4S",0.48,0.46,0.48,1.02,0.81,0.51,0.76,1.55,0.97,1.09,NA
2003-09-24,"S4W",1.3,0.05,2.57,1.88,1.52,1.42,1.5,1.5,NA,NA,NA
2003-09-24,"S5",1.5,1.04,1.47,2.26,2.03,1.19,1.07,NA,NA,NA,NA
2003-09-24,"S6N",1.6,0.51,2.44,1.37,1.22,1.7,2.34,2.46,2.46,2.87,NA
2003-09-24,"S6S",1.24,1.12,0.86,1.93,1.83,2.41,2.39,2.44,1.93,2.97,NA
2003-11-03,"S1N",2.51,3.78,2.11,1.68,NA,2.41,1.93,2.18,2.54,5.16,NA
2003-11-03,"S1S",2.26,3.66,1.8,1.7,1.88,2.62,2.41,NA,2.26,7.37,NA
2003-11-03,"S2E",2.69,2.92,1.57,1.68,1.68,1.37,1.63,1.63,NA,NA,NA
2003-11-03,"S2S",3.28,1.04,4.44,2.77,2.72,2.49,2.79,1.96,NA,1.47,NA
2003-11-03,"S3W",1.88,1.35,0.3,0.91,1.96,2.95,1.83,3.02,2.31,5.61,NA
2003-11-03,"S4S",1.3,0.64,0.41,0.86,0.74,0.48,0.58,1.7,0.79,1.12,NA
2003-11-03,"S4W",2.95,0.33,2.46,1.78,1.57,1.47,1.42,1.42,NA,NA,NA
2003-11-03,"S5",2.16,1.47,1.42,2.13,2.03,1.27,1.42,NA,NA,NA,NA
2003-11-03,"S6N",2.41,NA,2.18,1.27,1.09,1.73,2.39,2.31,2.46,3.1,NA
2003-11-03,"S6S",1.96,2.72,1.04,2.08,2.03,2.44,2.31,2.49,2.24,3,NA
2004-05-13,"S1N",2.84,5.61,3.94,3.94,0.86,3.81,3.23,3.07,3.1,6.86,NA
2004-05-13,"S1S",3.12,6.07,3.35,3.1,3.56,4.11,3.78,0.41,6.07,11.46,NA
2004-05-13,"S2E",3.81,7.42,3.33,2.62,1.93,1.57,1.68,1.68,NA,NA,NA
2004-05-13,"S2S",3.96,4.39,7.11,4.83,4.32,3.94,4.52,4.29,0.91,2.64,NA
2004-05-13,"S3W",2.36,1.57,1.04,2.59,4.09,3.48,1.8,2.84,2.08,6.35,NA
2004-05-13,"S4S",1.88,2.16,1.98,3.4,3.38,2.57,0.76,1.57,0.91,1.12,NA
2004-05-13,"S4W",5.11,4.14,4.72,4.85,4.11,3.02,1.98,1.98,NA,NA,NA
2004-05-13,"S5",2.92,2.31,4.01,3.3,3.05,2.01,2.57,1.09,NA,NA,NA
2004-05-13,"S6N",2.39,1.73,3.07,1.63,1.22,1.88,2.29,2.39,2.39,3.1,NA
2004-05-13,"S6S",1.65,3.91,1.7,2.46,2.29,2.34,2.26,2.59,2.16,3.12,NA
2004-09-23,"S1N",3.53,5.84,4.01,3.78,1.35,3.91,2.74,2.95,3.2,7.06,NA
2004-09-23,"S1S",3.78,6.25,3.53,3.66,3.96,4.47,4.01,0.2,4.32,10.06,NA
2004-09-23,"S2E",3.96,8.26,3.33,2.13,1.7,1.63,1.78,1.78,NA,NA,NA
2004-09-23,"S2S",4.04,5,7.26,4.78,4.39,3.99,4.75,4.09,1.47,2.95,NA
2004-09-23,"S3W",3.53,2.41,1.68,3.05,4.39,4.24,1.96,3.1,3.05,6.22,NA
2004-09-23,"S4S",2.54,2.39,2.39,3.76,1.5,0.79,0.89,1.52,1.04,1.32,NA
2004-09-23,"S4W",5.31,4.24,4.32,3.66,3.07,2.34,2.29,2.29,NA,NA,NA
2004-09-23,"S5",2.34,2.57,4.6,3.38,2.95,2.11,2.31,1.55,NA,NA,NA
2004-09-23,"S6N",3.48,3.25,3.76,2.13,1.24,1.83,2.34,2.41,2.79,2.9,NA
2004-09-23,"S6S",3.51,5.51,3.25,4.27,3.51,2.57,2.11,2.11,1.63,2.51,NA
2004-11-15,"S1N",3,5.41,4.14,4.06,0.94,3.99,3.3,3.25,3.1,6.76,NA
2004-11-15,"S1S",3.33,5.77,3.35,3.23,3.61,4.14,3.78,0.43,6.68,12.8,NA
2004-11-15,"S2E",3.89,7.11,3.17,2.69,1.68,1.37,1.52,1.52,NA,NA,NA
2004-11-15,"S2S",5.21,4.11,7.04,4.85,4.57,4.14,4.83,4.24,1.12,2.69,NA
2004-11-15,"S3W",2.13,2.01,1.27,2.59,4.14,3.81,1.98,3.15,3.17,6.65,NA
2004-11-15,"S4S",1.91,2.29,2.18,3.68,3.35,2.49,0.81,1.63,0.76,1.07,NA
2004-11-15,"S4W",5.41,4.01,4.57,4.52,3.81,2.77,2.92,2.92,NA,NA,NA
2004-11-15,"S5",2.72,2.29,3.94,3.4,3.2,2.24,2.59,1.24,NA,NA,NA
2004-11-15,"S6N",3.91,3,3.84,1.96,1.37,1.83,2.41,2.31,2.57,2.87,NA
2004-11-15,"S6S",3.91,5.08,2.92,4.09,3.35,3.3,2.31,2.13,1.65,2.82,NA
2005-05-26,"S1N",4.27,6.6,4.09,4.37,1.65,5.05,4.09,4.42,4.06,7.49,NA
2005-05-26,"S1S",4.06,6.73,3.84,4.52,6.68,6.2,5.21,6.58,9.91,NA,NA
2005-05-26,"S2E",5.59,8.69,3.76,2.95,1.88,1.88,1.68,1.68,NA,NA,NA
2005-05-26,"S2S",4.75,8.81,7.52,5,4.78,4.47,4.88,4.78,2.31,3.63,NA
2005-05-26,"S3W",3.81,3.48,2.69,5.05,4.72,4.52,2.16,3.48,3.3,6.91,NA
2005-05-26,"S4S",2.62,3.61,3.63,4.83,3.63,3.99,2.87,3.1,1.78,1.57,NA
2005-05-26,"S4W",5.36,6.71,7.8,4.67,4.57,3.91,3.76,3.76,NA,NA,NA
2005-05-26,"S5",3.2,3.35,5.74,3.71,3.2,2.87,3,2.41,NA,NA,NA
2005-05-26,"S6N",4.62,5.33,4.7,2.95,2.74,3.96,4.47,3.23,3.48,3.33,NA
2005-05-26,"S6S",3.48,6.53,4.37,5.66,3.91,3.86,4.29,4.09,3.99,4.72,NA
2005-09-21,"S1N",3.02,3.56,1.8,1.32,NA,2.44,2.26,2.54,2.69,6.07,NA
2005-09-21,"S1S",2.01,3.17,1.8,1.83,1.63,2.34,2.46,NA,2.31,2.39,NA
2005-09-21,"S2E",2.44,1.96,0.91,1.24,0.89,1.88,1.88,1.88,NA,NA,NA
2005-09-21,"S2S",2.84,1.27,4.01,2.64,2.59,2.16,2.59,1.5,NA,1.19,NA
2005-09-21,"S3W",1.45,0.97,NA,0.66,1.8,2.59,1.42,2.62,2.08,3.76,NA
2005-09-21,"S4S",1.73,0.41,0.48,0.91,0.66,0.74,0.86,1.83,0.97,1.37,NA
2005-09-21,"S4W",2.41,0.18,2.54,1.8,1.7,1.63,1.88,1.88,NA,NA,NA
2005-09-21,"S5",0.79,0.94,1.07,2.01,1.83,1.22,1.24,NA,NA,NA,NA
2005-09-21,"S6N",1.3,0.25,2.08,1.22,1.12,1.88,2.62,2.49,2.69,3.2,NA
2005-09-21,"S6S",1.47,1.52,1.04,1.65,1.37,1.88,1.7,1.85,1.3,2.51,NA
2005-10-31,"S1N",2.84,5.41,3.94,3.05,NA,2.39,2.03,2.34,2.62,5.79,NA
2005-10-31,"S1S",2.49,5.44,3.23,2.44,1.7,2.34,2.49,NA,2.34,11.18,NA
2005-10-31,"S2E",3.4,4.78,1.83,1.65,1.55,1.32,1.32,1.32,NA,NA,NA
2005-10-31,"S2S",4.14,3.96,6.58,2.84,2.41,2.01,1.68,NA,NA,1.19,NA
2005-10-31,"S3W",1.93,1.83,0.94,1.52,2.26,2.34,1.35,2.46,1.85,4.37,NA
2005-10-31,"S4S",1.09,2.26,1.8,2.64,0.79,0.66,0.81,1.55,1.04,1.32,NA
2005-10-31,"S4W",3.23,3.53,2.9,1.78,1.68,1.78,1.63,1.63,NA,NA,NA
2005-10-31,"S5",1.83,2.26,3.66,2.49,2.13,1.4,11,8.74,NA,NA,NA
2005-10-31,"S6N",2.44,1.47,2.59,1.4,1.24,1.83,2.57,2.64,2.79,3.38,NA
2005-10-31,"S6S",1.88,3.66,1.07,1.78,1.52,1.88,1.93,2.03,1.78,3.02,NA
2006-05-18,"S1N",3.58,5.72,4.27,4.29,1.47,4.52,3.81,4.01,3.48,7.49,NA
2006-05-18,"S1S",3.28,5.74,3.53,3.48,4.32,5.03,4.57,4.52,9.55,13.67,NA
2006-05-18,"S2E",4.06,7.92,3.35,2.74,1.8,1.55,1.55,1.55,NA,NA,NA
2006-05-18,"S2S",4.44,4.72,7.34,4.9,4.93,4.27,4.88,4.52,1.5,3.25,NA
2006-05-18,"S3W",2.08,2.26,1.73,3.38,4.39,4.06,1.98,2.95,2.9,6.88,NA
2006-05-18,"S4S",2.18,2.26,2.44,4.01,4.17,4.55,3.51,3.91,1.85,1.37,NA
2006-05-18,"S4W",4.75,4.75,7.75,4.85,4.62,3.99,4.22,4.22,NA,NA,NA
2006-05-18,"S5",2.39,2.41,4.57,3.33,3.15,2.59,2.84,1.42,NA,NA,NA
2006-05-18,"S6N",3.91,3.4,4.14,2.54,1.73,2.13,2.62,2.41,2.59,3.17,NA
2006-05-18,"S6S",3.2,5.69,3.3,4.39,3.53,3.68,3.56,3.1,2.57,3.68,NA
2006-09-20,"S1N",2.01,2.06,1.4,0.94,NA,1.68,1.93,2.46,2.59,5.69,NA
2006-09-20,"S1S",2.18,1.19,1.12,1.4,1.27,1.98,2.31,NA,1.96,10.13,NA
2006-09-20,"S2E",2.31,1.42,0.86,1.24,1.27,1.17,1.17,1.17,NA,NA,NA
2006-09-20,"S2S",2.59,0.15,3.86,2.13,2.24,1.88,2.29,1.4,NA,0.74,NA
2006-09-20,"S3W",0.71,0.46,NA,0.46,1.27,1.65,0.64,1.57,1.12,3.05,NA
2006-09-20,"S4S",1.24,0.51,0.33,0.58,0.46,0.36,0.46,1.27,0.61,0.97,NA
2006-09-20,"S4W",2.69,NA,2.26,1.55,1.47,1.19,1.4,1.4,NA,NA,NA
2006-09-20,"S5",1.6,0.71,0.76,1.07,1.07,0.51,0.64,NA,NA,NA,NA
